created_at,tweet_id,retweet_count,favorite_count,rating_numerator,rating_denominator,name,timestamp,dog_stage,dog_stages_value,img_num,dog_breed,p1_dog
2017-05-08,861383897657036800,11528,37744,13,10,Hobbes,2017-05-08,puppo,None,1,Cardigan,True
2017-05-07,861288531465048066,4479,18032,13,10,None,2017-05-07,doggo,None,1,Syringe,False
2017-05-07,861288531465048066,4479,18032,13,10,None,2017-05-07,floofer,None,1,Syringe,False
2017-05-07,861288531465048066,4479,18032,13,10,None,2017-05-07,pupper,None,1,Syringe,False
2017-05-07,861288531465048066,4479,18032,13,10,None,2017-05-07,puppo,None,1,Syringe,False
2017-05-06,861005113778896900,4119,17538,12,10,Burt,2017-05-06,doggo,None,1,German Shepherd,True
2017-05-06,861005113778896900,4119,17538,12,10,Burt,2017-05-06,floofer,None,1,German Shepherd,True
2017-05-06,861005113778896900,4119,17538,12,10,Burt,2017-05-06,pupper,None,1,German Shepherd,True
2017-05-06,861005113778896900,4119,17538,12,10,Burt,2017-05-06,puppo,None,1,German Shepherd,True
2017-05-06,860924035999428608,882,0,13,10,None,2017-05-06,doggo,None,2,Envelope,False
2017-05-06,860924035999428608,882,0,13,10,None,2017-05-06,floofer,None,2,Envelope,False
2017-05-06,860924035999428608,882,0,13,10,None,2017-05-06,pupper,None,2,Envelope,False
2017-05-06,860924035999428608,882,0,13,10,None,2017-05-06,puppo,None,2,Envelope,False
2017-05-05,860563773140209665,2334,7878,13,10,Lorenzo,2017-05-05,doggo,None,1,Cardigan,True
2017-05-05,860563773140209665,2334,7878,13,10,Lorenzo,2017-05-05,floofer,None,1,Cardigan,True
2017-05-05,860563773140209665,2334,7878,13,10,Lorenzo,2017-05-05,pupper,None,1,Cardigan,True
2017-05-05,860563773140209665,2334,7878,13,10,Lorenzo,2017-05-05,puppo,None,1,Cardigan,True
2017-05-05,860524505164394496,5698,24678,13,10,Carl,2017-05-05,doggo,None,1,Bedlington Terrier,True
2017-05-05,860524505164394496,5698,24678,13,10,Carl,2017-05-05,floofer,None,1,Bedlington Terrier,True
2017-05-05,860524505164394496,5698,24678,13,10,Carl,2017-05-05,pupper,None,1,Bedlington Terrier,True
2017-05-05,860524505164394496,5698,24678,13,10,Carl,2017-05-05,puppo,None,1,Bedlington Terrier,True
2017-05-04,860276583193509888,3745,19154,12,10,Jordy,2017-05-04,doggo,None,1,Lakeside,False
2017-05-04,860276583193509888,3745,19154,12,10,Jordy,2017-05-04,floofer,None,1,Lakeside,False
2017-05-04,860276583193509888,3745,19154,12,10,Jordy,2017-05-04,pupper,None,1,Lakeside,False
2017-05-04,860276583193509888,3745,19154,12,10,Jordy,2017-05-04,puppo,None,1,Lakeside,False
2017-05-04,860184849394610176,6295,17474,14,10,None,2017-05-04,doggo,None,1,Chimpanzee,False
2017-05-04,860184849394610176,6295,17474,14,10,None,2017-05-04,floofer,None,1,Chimpanzee,False
2017-05-04,860184849394610176,6295,17474,14,10,None,2017-05-04,pupper,None,1,Chimpanzee,False
2017-05-04,860184849394610176,6295,17474,14,10,None,2017-05-04,puppo,None,1,Chimpanzee,False
2017-05-04,859924526012018688,4349,20021,12,10,Milky,2017-05-04,doggo,None,1,French Bulldog,True
2017-05-04,859924526012018688,4349,20021,12,10,Milky,2017-05-04,floofer,None,1,French Bulldog,True
2017-05-04,859924526012018688,4349,20021,12,10,Milky,2017-05-04,pupper,None,1,French Bulldog,True
2017-05-04,859924526012018688,4349,20021,12,10,Milky,2017-05-04,puppo,None,1,French Bulldog,True
2017-05-03,859851578198683649,3780,16105,13,10,Trooper,2017-05-03,doggo,None,4,Labrador Retriever,True
2017-05-03,859851578198683649,3780,16105,13,10,Trooper,2017-05-03,floofer,None,4,Labrador Retriever,True
2017-05-03,859851578198683649,3780,16105,13,10,Trooper,2017-05-03,pupper,None,4,Labrador Retriever,True
2017-05-03,859851578198683649,3780,16105,13,10,Trooper,2017-05-03,puppo,None,4,Labrador Retriever,True
2017-05-03,859607811541651456,1704,19476,13,10,None,2017-05-03,doggo,None,1,Golden Retriever,True
2017-05-03,859607811541651456,1704,19476,13,10,None,2017-05-03,floofer,None,1,Golden Retriever,True
2017-05-03,859607811541651456,1704,19476,13,10,None,2017-05-03,pupper,None,1,Golden Retriever,True
2017-05-03,859607811541651456,1704,19476,13,10,None,2017-05-03,puppo,puppo,1,Golden Retriever,True
2017-05-02,859196978902773760,25661,75193,12,10,quite,2017-05-02,doggo,None,1,Angora,False
2017-05-02,859196978902773760,25661,75193,12,10,quite,2017-05-02,floofer,None,1,Angora,False
2017-05-02,859196978902773760,25661,75193,12,10,quite,2017-05-02,pupper,None,1,Angora,False
2017-05-02,859196978902773760,25661,75193,12,10,quite,2017-05-02,puppo,None,1,Angora,False
2017-05-01,859074603037188101,14740,35553,13,10,None,2017-05-01,doggo,None,1,Revolver,False
2017-05-01,859074603037188101,14740,35553,13,10,None,2017-05-01,floofer,None,1,Revolver,False
2017-05-01,859074603037188101,14740,35553,13,10,None,2017-05-01,pupper,None,1,Revolver,False
2017-05-01,859074603037188101,14740,35553,13,10,None,2017-05-01,puppo,None,1,Revolver,False
2017-05-01,858843525470990336,3771,16304,13,10,None,2017-05-01,doggo,doggo,1,Golden Retriever,True
2017-05-01,858843525470990336,3771,16304,13,10,None,2017-05-01,floofer,None,1,Golden Retriever,True
2017-05-01,858843525470990336,3771,16304,13,10,None,2017-05-01,pupper,None,1,Golden Retriever,True
2017-05-01,858843525470990336,3771,16304,13,10,None,2017-05-01,puppo,None,1,Golden Retriever,True
2017-04-30,858471635011153920,5271,22640,13,10,Sophie,2017-04-30,doggo,None,1,Pembroke,True
2017-04-30,858471635011153920,5271,22640,13,10,Sophie,2017-04-30,floofer,None,1,Pembroke,True
2017-04-30,858471635011153920,5271,22640,13,10,Sophie,2017-04-30,pupper,None,1,Pembroke,True
2017-04-30,858471635011153920,5271,22640,13,10,Sophie,2017-04-30,puppo,None,1,Pembroke,True
2017-04-28,858107933456039936,3154,16524,12,10,Wyatt,2017-04-28,doggo,None,1,Golden Retriever,True
2017-04-28,858107933456039936,3154,16524,12,10,Wyatt,2017-04-28,floofer,None,1,Golden Retriever,True
2017-04-28,858107933456039936,3154,16524,12,10,Wyatt,2017-04-28,pupper,None,1,Golden Retriever,True
2017-04-28,858107933456039936,3154,16524,12,10,Wyatt,2017-04-28,puppo,None,1,Golden Retriever,True
2017-04-28,857989990357356544,2812,16952,12,10,Rosie,2017-04-28,doggo,None,1,French Bulldog,True
2017-04-28,857989990357356544,2812,16952,12,10,Rosie,2017-04-28,floofer,None,1,French Bulldog,True
2017-04-28,857989990357356544,2812,16952,12,10,Rosie,2017-04-28,pupper,None,1,French Bulldog,True
2017-04-28,857989990357356544,2812,16952,12,10,Rosie,2017-04-28,puppo,None,1,French Bulldog,True
2017-04-28,857746408056729600,11524,36021,13,10,Thor,2017-04-28,doggo,None,1,Labrador Retriever,True
2017-04-28,857746408056729600,11524,36021,13,10,Thor,2017-04-28,floofer,None,1,Labrador Retriever,True
2017-04-28,857746408056729600,11524,36021,13,10,Thor,2017-04-28,pupper,None,1,Labrador Retriever,True
2017-04-28,857746408056729600,11524,36021,13,10,Thor,2017-04-28,puppo,None,1,Labrador Retriever,True
2017-04-27,857393404942143489,1785,6236,13,10,None,2017-04-27,doggo,None,3,Malamute,True
2017-04-27,857393404942143489,1785,6236,13,10,None,2017-04-27,floofer,None,3,Malamute,True
2017-04-27,857393404942143489,1785,6236,13,10,None,2017-04-27,pupper,None,3,Malamute,True
2017-04-27,857393404942143489,1785,6236,13,10,None,2017-04-27,puppo,None,3,Malamute,True
2017-04-26,857263160327368704,4934,21041,13,10,Oscar,2017-04-26,doggo,None,1,Samoyed,True
2017-04-26,857263160327368704,4934,21041,13,10,Oscar,2017-04-26,floofer,None,1,Samoyed,True
2017-04-26,857263160327368704,4934,21041,13,10,Oscar,2017-04-26,pupper,None,1,Samoyed,True
2017-04-26,857263160327368704,4934,21041,13,10,Oscar,2017-04-26,puppo,None,1,Samoyed,True
2017-04-26,857029823797047296,4364,19910,12,10,Zeke,2017-04-26,doggo,None,2,Golden Retriever,True
2017-04-26,857029823797047296,4364,19910,12,10,Zeke,2017-04-26,floofer,None,2,Golden Retriever,True
2017-04-26,857029823797047296,4364,19910,12,10,Zeke,2017-04-26,pupper,None,2,Golden Retriever,True
2017-04-26,857029823797047296,4364,19910,12,10,Zeke,2017-04-26,puppo,None,2,Golden Retriever,True
2017-04-24,856543823941562368,3131,17135,12,10,Callie,2017-04-24,doggo,None,1,Boston Bull,True
2017-04-24,856543823941562368,3131,17135,12,10,Callie,2017-04-24,floofer,None,1,Boston Bull,True
2017-04-24,856543823941562368,3131,17135,12,10,Callie,2017-04-24,pupper,None,1,Boston Bull,True
2017-04-24,856543823941562368,3131,17135,12,10,Callie,2017-04-24,puppo,None,1,Boston Bull,True
2017-04-24,856526610513747968,2068,12446,14,10,None,2017-04-24,doggo,None,1,Old English Sheepdog,True
2017-04-24,856526610513747968,2068,12446,14,10,None,2017-04-24,floofer,None,1,Old English Sheepdog,True
2017-04-24,856526610513747968,2068,12446,14,10,None,2017-04-24,pupper,None,1,Old English Sheepdog,True
2017-04-24,856526610513747968,2068,12446,14,10,None,2017-04-24,puppo,None,1,Old English Sheepdog,True
2017-04-23,856282028240666624,6841,29086,14,10,Cermet,2017-04-23,doggo,None,4,Chihuahua,True
2017-04-23,856282028240666624,6841,29086,14,10,Cermet,2017-04-23,floofer,None,4,Chihuahua,True
2017-04-23,856282028240666624,6841,29086,14,10,Cermet,2017-04-23,pupper,None,4,Chihuahua,True
2017-04-23,856282028240666624,6841,29086,14,10,Cermet,2017-04-23,puppo,None,4,Chihuahua,True
2017-04-22,855851453814013952,19196,47844,13,10,None,2017-04-22,doggo,doggo,1,Flat-Coated Retriever,True
2017-04-22,855851453814013952,19196,47844,13,10,None,2017-04-22,floofer,None,1,Flat-Coated Retriever,True
2017-04-22,855851453814013952,19196,47844,13,10,None,2017-04-22,pupper,None,1,Flat-Coated Retriever,True
2017-04-22,855851453814013952,19196,47844,13,10,None,2017-04-22,puppo,puppo,1,Flat-Coated Retriever,True
2017-04-21,855459453768019968,8987,31657,12,10,quite,2017-04-21,doggo,None,2,Blenheim Spaniel,True
2017-04-21,855459453768019968,8987,31657,12,10,quite,2017-04-21,floofer,None,2,Blenheim Spaniel,True
2017-04-21,855459453768019968,8987,31657,12,10,quite,2017-04-21,pupper,None,2,Blenheim Spaniel,True
2017-04-21,855459453768019968,8987,31657,12,10,quite,2017-04-21,puppo,None,2,Blenheim Spaniel,True
2017-04-19,854732716440526848,6690,24188,12,10,Marlee,2017-04-19,doggo,None,1,Pembroke,True
2017-04-19,854732716440526848,6690,24188,12,10,Marlee,2017-04-19,floofer,None,1,Pembroke,True
2017-04-19,854732716440526848,6690,24188,12,10,Marlee,2017-04-19,pupper,None,1,Pembroke,True
2017-04-19,854732716440526848,6690,24188,12,10,Marlee,2017-04-19,puppo,None,1,Pembroke,True
2017-04-18,854482394044301312,7608,31131,13,10,Arya,2017-04-18,doggo,None,1,Chihuahua,True
2017-04-18,854482394044301312,7608,31131,13,10,Arya,2017-04-18,floofer,None,1,Chihuahua,True
2017-04-18,854482394044301312,7608,31131,13,10,Arya,2017-04-18,pupper,None,1,Chihuahua,True
2017-04-18,854482394044301312,7608,31131,13,10,Arya,2017-04-18,puppo,None,1,Chihuahua,True
2017-04-18,854365224396361728,5159,20046,13,10,Einstein,2017-04-18,doggo,None,1,Pembroke,True
2017-04-18,854365224396361728,5159,20046,13,10,Einstein,2017-04-18,floofer,None,1,Pembroke,True
2017-04-18,854365224396361728,5159,20046,13,10,Einstein,2017-04-18,pupper,None,1,Pembroke,True
2017-04-18,854365224396361728,5159,20046,13,10,Einstein,2017-04-18,puppo,None,1,Pembroke,True
2017-04-17,854120357044912130,8285,33911,14,10,None,2017-04-17,doggo,None,4,Black-And-Tan Coonhound,True
2017-04-17,854120357044912130,8285,33911,14,10,None,2017-04-17,floofer,None,4,Black-And-Tan Coonhound,True
2017-04-17,854120357044912130,8285,33911,14,10,None,2017-04-17,pupper,pupper,4,Black-And-Tan Coonhound,True
2017-04-17,854120357044912130,8285,33911,14,10,None,2017-04-17,puppo,None,4,Black-And-Tan Coonhound,True
2017-04-17,854010172552949760,3433,17169,11,10,None,2017-04-17,doggo,doggo,1,English Springer,True
2017-04-17,854010172552949760,3433,17169,11,10,None,2017-04-17,floofer,floofer,1,English Springer,True
2017-04-17,854010172552949760,3433,17169,11,10,None,2017-04-17,pupper,None,1,English Springer,True
2017-04-17,854010172552949760,3433,17169,11,10,None,2017-04-17,puppo,None,1,English Springer,True
2017-04-17,853760880890318849,6403,30414,12,10,Alice,2017-04-17,doggo,None,1,Miniature Pinscher,True
2017-04-17,853760880890318849,6403,30414,12,10,Alice,2017-04-17,floofer,None,1,Miniature Pinscher,True
2017-04-17,853760880890318849,6403,30414,12,10,Alice,2017-04-17,pupper,None,1,Miniature Pinscher,True
2017-04-17,853760880890318849,6403,30414,12,10,Alice,2017-04-17,puppo,None,1,Miniature Pinscher,True
2017-04-16,853639147608842240,11265,37198,13,10,None,2017-04-16,doggo,None,1,German Shepherd,True
2017-04-16,853639147608842240,11265,37198,13,10,None,2017-04-16,floofer,None,1,German Shepherd,True
2017-04-16,853639147608842240,11265,37198,13,10,None,2017-04-16,pupper,None,1,German Shepherd,True
2017-04-16,853639147608842240,11265,37198,13,10,None,2017-04-16,puppo,None,1,German Shepherd,True
2017-04-15,853299958564483072,3928,16508,13,10,Rumpole,2017-04-15,doggo,None,1,Grille,False
2017-04-15,853299958564483072,3928,16508,13,10,Rumpole,2017-04-15,floofer,None,1,Grille,False
2017-04-15,853299958564483072,3928,16508,13,10,Rumpole,2017-04-15,pupper,None,1,Grille,False
2017-04-15,853299958564483072,3928,16508,13,10,Rumpole,2017-04-15,puppo,None,1,Grille,False
2017-04-14,852912242202992640,2037,9658,12,10,Benny,2017-04-14,doggo,None,1,Great Dane,True
2017-04-14,852912242202992640,2037,9658,12,10,Benny,2017-04-14,floofer,None,1,Great Dane,True
2017-04-14,852912242202992640,2037,9658,12,10,Benny,2017-04-14,pupper,None,1,Great Dane,True
2017-04-14,852912242202992640,2037,9658,12,10,Benny,2017-04-14,puppo,None,1,Great Dane,True
2017-04-13,852672615818899456,2388,15939,12,10,Aspen,2017-04-13,doggo,None,1,Golden Retriever,True
2017-04-13,852672615818899456,2388,15939,12,10,Aspen,2017-04-13,floofer,None,1,Golden Retriever,True
2017-04-13,852672615818899456,2388,15939,12,10,Aspen,2017-04-13,pupper,None,1,Golden Retriever,True
2017-04-13,852672615818899456,2388,15939,12,10,Aspen,2017-04-13,puppo,None,1,Golden Retriever,True
2017-04-13,852553447878664193,3885,17492,13,10,Jarod,2017-04-13,doggo,None,1,Bloodhound,True
2017-04-13,852553447878664193,3885,17492,13,10,Jarod,2017-04-13,floofer,None,1,Bloodhound,True
2017-04-13,852553447878664193,3885,17492,13,10,Jarod,2017-04-13,pupper,None,1,Bloodhound,True
2017-04-13,852553447878664193,3885,17492,13,10,Jarod,2017-04-13,puppo,None,1,Bloodhound,True
2017-04-13,852311364735569921,10961,35325,13,10,Wiggles,2017-04-13,doggo,None,1,Barbell,False
2017-04-13,852311364735569921,10961,35325,13,10,Wiggles,2017-04-13,floofer,None,1,Barbell,False
2017-04-13,852311364735569921,10961,35325,13,10,Wiggles,2017-04-13,pupper,None,1,Barbell,False
2017-04-13,852311364735569921,10961,35325,13,10,Wiggles,2017-04-13,puppo,None,1,Barbell,False
2017-04-12,852226086759018497,7570,21378,14,10,General,2017-04-12,doggo,None,1,Prison,False
2017-04-12,852226086759018497,7570,21378,14,10,General,2017-04-12,floofer,None,1,Prison,False
2017-04-12,852226086759018497,7570,21378,14,10,General,2017-04-12,pupper,None,1,Prison,False
2017-04-12,852226086759018497,7570,21378,14,10,General,2017-04-12,puppo,None,1,Prison,False
2017-04-12,852189679701164033,1741,12217,12,10,Sailor,2017-04-12,doggo,None,1,Barrow,False
2017-04-12,852189679701164033,1741,12217,12,10,Sailor,2017-04-12,floofer,None,1,Barrow,False
2017-04-12,852189679701164033,1741,12217,12,10,Sailor,2017-04-12,pupper,None,1,Barrow,False
2017-04-12,852189679701164033,1741,12217,12,10,Sailor,2017-04-12,puppo,None,1,Barrow,False
2017-04-12,851953902622658560,10706,0,13,10,Astrid,2017-04-12,doggo,doggo,1,Staffordshire Bullterrier,True
2017-04-12,851953902622658560,10706,0,13,10,Astrid,2017-04-12,floofer,None,1,Staffordshire Bullterrier,True
2017-04-12,851953902622658560,10706,0,13,10,Astrid,2017-04-12,pupper,None,1,Staffordshire Bullterrier,True
2017-04-12,851953902622658560,10706,0,13,10,Astrid,2017-04-12,puppo,None,1,Staffordshire Bullterrier,True
2017-04-11,851861385021730816,23,0,10,10,None,2017-04-11,doggo,None,1,Pencil Box,False
2017-04-11,851861385021730816,23,0,10,10,None,2017-04-11,floofer,None,1,Pencil Box,False
2017-04-11,851861385021730816,23,0,10,10,None,2017-04-11,pupper,None,1,Pencil Box,False
2017-04-11,851861385021730816,23,0,10,10,None,2017-04-11,puppo,None,1,Pencil Box,False
2017-04-11,851591660324737024,3819,17300,11,10,None,2017-04-11,doggo,None,1,Cardigan,True
2017-04-11,851591660324737024,3819,17300,11,10,None,2017-04-11,floofer,None,1,Cardigan,True
2017-04-11,851591660324737024,3819,17300,11,10,None,2017-04-11,pupper,None,1,Cardigan,True
2017-04-11,851591660324737024,3819,17300,11,10,None,2017-04-11,puppo,None,1,Cardigan,True
2017-04-10,851464819735769094,7855,25944,14,10,Iggy,2017-04-10,doggo,None,2,Web Site,False
2017-04-10,851464819735769094,7855,25944,14,10,Iggy,2017-04-10,floofer,None,2,Web Site,False
2017-04-10,851464819735769094,7855,25944,14,10,Iggy,2017-04-10,pupper,None,2,Web Site,False
2017-04-10,851464819735769094,7855,25944,14,10,Iggy,2017-04-10,puppo,None,2,Web Site,False
2017-04-10,851224888060895234,6350,22090,13,10,Snoop,2017-04-10,doggo,None,3,Car Mirror,False
2017-04-10,851224888060895234,6350,22090,13,10,Snoop,2017-04-10,floofer,None,3,Car Mirror,False
2017-04-10,851224888060895234,6350,22090,13,10,Snoop,2017-04-10,pupper,None,3,Car Mirror,False
2017-04-10,851224888060895234,6350,22090,13,10,Snoop,2017-04-10,puppo,None,3,Car Mirror,False
2017-04-08,850753642995093505,10352,33348,11,10,Kyle,2017-04-08,doggo,None,1,Pug,True
2017-04-08,850753642995093505,10352,33348,11,10,Kyle,2017-04-08,floofer,None,1,Pug,True
2017-04-08,850753642995093505,10352,33348,11,10,Kyle,2017-04-08,pupper,None,1,Pug,True
2017-04-08,850753642995093505,10352,33348,11,10,Kyle,2017-04-08,puppo,None,1,Pug,True
2017-04-07,850380195714523136,2915,13994,13,10,Leo,2017-04-07,doggo,None,1,Yorkshire Terrier,True
2017-04-07,850380195714523136,2915,13994,13,10,Leo,2017-04-07,floofer,None,1,Yorkshire Terrier,True
2017-04-07,850380195714523136,2915,13994,13,10,Leo,2017-04-07,pupper,None,1,Yorkshire Terrier,True
2017-04-07,850380195714523136,2915,13994,13,10,Leo,2017-04-07,puppo,None,1,Yorkshire Terrier,True
2017-04-07,850145622816686080,4244,17519,11,10,Riley,2017-04-07,doggo,None,2,Tennis Ball,False
2017-04-07,850145622816686080,4244,17519,11,10,Riley,2017-04-07,floofer,None,2,Tennis Ball,False
2017-04-07,850145622816686080,4244,17519,11,10,Riley,2017-04-07,pupper,None,2,Tennis Ball,False
2017-04-07,850145622816686080,4244,17519,11,10,Riley,2017-04-07,puppo,None,2,Tennis Ball,False
2017-04-06,850019790995546112,5459,21944,12,10,Boomer,2017-04-06,doggo,None,3,Shetland Sheepdog,True
2017-04-06,850019790995546112,5459,21944,12,10,Boomer,2017-04-06,floofer,None,3,Shetland Sheepdog,True
2017-04-06,850019790995546112,5459,21944,12,10,Boomer,2017-04-06,pupper,pupper,3,Shetland Sheepdog,True
2017-04-06,850019790995546112,5459,21944,12,10,Boomer,2017-04-06,puppo,None,3,Shetland Sheepdog,True
2017-04-06,849776966551130114,8404,32390,12,10,None,2017-04-06,doggo,None,2,Chihuahua,True
2017-04-06,849776966551130114,8404,32390,12,10,None,2017-04-06,floofer,None,2,Chihuahua,True
2017-04-06,849776966551130114,8404,32390,12,10,None,2017-04-06,pupper,None,2,Chihuahua,True
2017-04-06,849776966551130114,8404,32390,12,10,None,2017-04-06,puppo,None,2,Chihuahua,True
2017-04-05,849412302885593088,3487,17039,12,10,Noosh,2017-04-05,doggo,None,4,Schipperke,True
2017-04-05,849412302885593088,3487,17039,12,10,Noosh,2017-04-05,floofer,None,4,Schipperke,True
2017-04-05,849412302885593088,3487,17039,12,10,Noosh,2017-04-05,pupper,None,4,Schipperke,True
2017-04-05,849412302885593088,3487,17039,12,10,Noosh,2017-04-05,puppo,None,4,Schipperke,True
2017-04-04,849336543269576704,2101,12240,11,10,None,2017-04-04,doggo,None,1,Patio,False
2017-04-04,849336543269576704,2101,12240,11,10,None,2017-04-04,floofer,None,1,Patio,False
2017-04-04,849336543269576704,2101,12240,11,10,None,2017-04-04,pupper,None,1,Patio,False
2017-04-04,849336543269576704,2101,12240,11,10,None,2017-04-04,puppo,None,1,Patio,False
2017-04-04,849051919805034497,7396,32617,13,10,Kevin,2017-04-04,doggo,None,1,Fountain,False
2017-04-04,849051919805034497,7396,32617,13,10,Kevin,2017-04-04,floofer,None,1,Fountain,False
2017-04-04,849051919805034497,7396,32617,13,10,Kevin,2017-04-04,pupper,None,1,Fountain,False
2017-04-04,849051919805034497,7396,32617,13,10,Kevin,2017-04-04,puppo,None,1,Fountain,False
2017-04-03,848690551926992896,4826,27104,12,10,None,2017-04-03,doggo,None,1,Flat-Coated Retriever,True
2017-04-03,848690551926992896,4826,27104,12,10,None,2017-04-03,floofer,None,1,Flat-Coated Retriever,True
2017-04-03,848690551926992896,4826,27104,12,10,None,2017-04-03,pupper,None,1,Flat-Coated Retriever,True
2017-04-03,848690551926992896,4826,27104,12,10,None,2017-04-03,puppo,None,1,Flat-Coated Retriever,True
2017-04-02,848324959059550208,4037,20229,12,10,Odin,2017-04-02,doggo,None,1,Malamute,True
2017-04-02,848324959059550208,4037,20229,12,10,Odin,2017-04-02,floofer,None,1,Malamute,True
2017-04-02,848324959059550208,4037,20229,12,10,Odin,2017-04-02,pupper,None,1,Malamute,True
2017-04-02,848324959059550208,4037,20229,12,10,Odin,2017-04-02,puppo,None,1,Malamute,True
2017-04-01,848212111729840128,3444,17618,6,10,Jerry,2017-04-01,doggo,None,1,Bedlington Terrier,True
2017-04-01,848212111729840128,3444,17618,6,10,Jerry,2017-04-01,floofer,None,1,Bedlington Terrier,True
2017-04-01,848212111729840128,3444,17618,6,10,Jerry,2017-04-01,pupper,None,1,Bedlington Terrier,True
2017-04-01,848212111729840128,3444,17618,6,10,Jerry,2017-04-01,puppo,None,1,Bedlington Terrier,True
2017-04-01,847971574464610304,482,0,13,10,None,2017-04-01,doggo,None,1,Coffee Mug,False
2017-04-01,847971574464610304,482,0,13,10,None,2017-04-01,floofer,None,1,Coffee Mug,False
2017-04-01,847971574464610304,482,0,13,10,None,2017-04-01,pupper,None,1,Coffee Mug,False
2017-04-01,847971574464610304,482,0,13,10,None,2017-04-01,puppo,None,1,Coffee Mug,False
2017-04-01,847962785489326080,5730,25296,10,10,Georgie,2017-04-01,doggo,None,1,Sea Lion,False
2017-04-01,847962785489326080,5730,25296,10,10,Georgie,2017-04-01,floofer,None,1,Sea Lion,False
2017-04-01,847962785489326080,5730,25296,10,10,Georgie,2017-04-01,pupper,None,1,Sea Lion,False
2017-04-01,847962785489326080,5730,25296,10,10,Georgie,2017-04-01,puppo,None,1,Sea Lion,False
2017-03-31,847842811428974592,1522,5935,12,10,Rontu,2017-03-31,doggo,None,1,Bernese Mountain Dog,True
2017-03-31,847842811428974592,1522,5935,12,10,Rontu,2017-03-31,floofer,None,1,Bernese Mountain Dog,True
2017-03-31,847842811428974592,1522,5935,12,10,Rontu,2017-03-31,pupper,None,1,Bernese Mountain Dog,True
2017-03-31,847842811428974592,1522,5935,12,10,Rontu,2017-03-31,puppo,None,1,Bernese Mountain Dog,True
2017-03-31,847606175596138505,3774,20208,12,10,Cannon,2017-03-31,doggo,None,1,Cardigan,True
2017-03-31,847606175596138505,3774,20208,12,10,Cannon,2017-03-31,floofer,None,1,Cardigan,True
2017-03-31,847606175596138505,3774,20208,12,10,Cannon,2017-03-31,pupper,None,1,Cardigan,True
2017-03-31,847606175596138505,3774,20208,12,10,Cannon,2017-03-31,puppo,None,1,Cardigan,True
2017-03-30,847251039262605312,4800,22036,12,10,Furzey,2017-03-30,doggo,None,1,Airedale,True
2017-03-30,847251039262605312,4800,22036,12,10,Furzey,2017-03-30,floofer,None,1,Airedale,True
2017-03-30,847251039262605312,4800,22036,12,10,Furzey,2017-03-30,pupper,None,1,Airedale,True
2017-03-30,847251039262605312,4800,22036,12,10,Furzey,2017-03-30,puppo,None,1,Airedale,True
2017-03-29,847157206088847362,6572,21588,11,10,Daisy,2017-03-29,doggo,None,2,Staffordshire Bullterrier,True
2017-03-29,847157206088847362,6572,21588,11,10,Daisy,2017-03-29,floofer,None,2,Staffordshire Bullterrier,True
2017-03-29,847157206088847362,6572,21588,11,10,Daisy,2017-03-29,pupper,None,2,Staffordshire Bullterrier,True
2017-03-29,847157206088847362,6572,21588,11,10,Daisy,2017-03-29,puppo,None,2,Staffordshire Bullterrier,True
2017-03-29,847116187444137987,3583,23108,11,10,None,2017-03-29,doggo,None,1,White Wolf,False
2017-03-29,847116187444137987,3583,23108,11,10,None,2017-03-29,floofer,None,1,White Wolf,False
2017-03-29,847116187444137987,3583,23108,11,10,None,2017-03-29,pupper,None,1,White Wolf,False
2017-03-29,847116187444137987,3583,23108,11,10,None,2017-03-29,puppo,None,1,White Wolf,False
2017-03-29,846874817362120707,4404,21685,13,10,Tuck,2017-03-29,doggo,None,2,Shetland Sheepdog,True
2017-03-29,846874817362120707,4404,21685,13,10,Tuck,2017-03-29,floofer,None,2,Shetland Sheepdog,True
2017-03-29,846874817362120707,4404,21685,13,10,Tuck,2017-03-29,pupper,None,2,Shetland Sheepdog,True
2017-03-29,846874817362120707,4404,21685,13,10,Tuck,2017-03-29,puppo,None,2,Shetland Sheepdog,True
2017-03-28,846514051647705089,13076,48410,13,10,Barney,2017-03-28,doggo,doggo,2,Golden Retriever,True
2017-03-28,846514051647705089,13076,48410,13,10,Barney,2017-03-28,floofer,None,2,Golden Retriever,True
2017-03-28,846514051647705089,13076,48410,13,10,Barney,2017-03-28,pupper,None,2,Golden Retriever,True
2017-03-28,846514051647705089,13076,48410,13,10,Barney,2017-03-28,puppo,None,2,Golden Retriever,True
2017-03-27,846153765933735936,10226,34394,13,10,Vixen,2017-03-27,doggo,None,1,Giant Schnauzer,True
2017-03-27,846153765933735936,10226,34394,13,10,Vixen,2017-03-27,floofer,None,1,Giant Schnauzer,True
2017-03-27,846153765933735936,10226,34394,13,10,Vixen,2017-03-27,pupper,None,1,Giant Schnauzer,True
2017-03-27,846153765933735936,10226,34394,13,10,Vixen,2017-03-27,puppo,None,1,Giant Schnauzer,True
2017-03-26,846042936437604353,3224,17256,12,10,Jarvis,2017-03-26,doggo,None,1,Golden Retriever,True
2017-03-26,846042936437604353,3224,17256,12,10,Jarvis,2017-03-26,floofer,None,1,Golden Retriever,True
2017-03-26,846042936437604353,3224,17256,12,10,Jarvis,2017-03-26,pupper,None,1,Golden Retriever,True
2017-03-26,846042936437604353,3224,17256,12,10,Jarvis,2017-03-26,puppo,None,1,Golden Retriever,True
